313.1666666666667,301.9848484848485,19,20,59,39,3,34,26,35,34
313.1666666666667,301.9848484848485,19,20,59,39,3,34,26,35,34
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,0,0,5,5
361.0,446.3333333333333,0,0,0,0,1,2,1,5,5
408.25,360.0,1,0,0,0,1,3,1,5,6
403.0,350.9,1,0,0,0,1,4,2,5,6
379.6666666666667,341.3333333333333,1,2,3,1,1,5,3,7,6
360.0,353.0,1,3,4,1,1,6,4,8,6
336.5,334.1875,2,4,6,2,1,6,5,9,7
343.5,326.1666666666667,2,4,8,4,1,7,6,9,7
365.9,324.3,2,5,11,6,1,8,7,10,7
383.90909090909093,320.54545454545456,4,5,12,7,1,10,8,10,9
378.2083333333333,327.9166666666667,4,5,13,8,1,10,10,10,9
374.7307692307692,324.7307692307692,5,5,15,10,1,11,10,10,10
389.25,322.0,5,5,17,12,1,11,10,10,10
405.56666666666666,312.6333333333333,5,6,19,13,1,12,11,11,10
420.0625,302.03125,7,6,21,15,2,13,13,16,16
418.8529411764706,302.97058823529414,7,7,23,16,2,14,14,16,17
412.1388888888889,300.30555555555554,8,9,26,17,2,14,15,19,18
409.63157894736844,304.92105263157896,8,9,28,19,2,15,16,19,18
403.35,313.1,8,10,29,19,2,17,16,19,18
393.0,319.8809523809524,8,11,31,20,2,19,18,21,18
387.25,315.8636363636364,12,12,32,20,2,20,19,21,22
376.3695652173913,318.4347826086956,12,12,35,23,2,22,20,22,22
372.375,321.8125,12,13,36,23,2,23,20,23,22
372.62,324.92,12,14,38,24,2,23,20,24,22
366.11538461538464,327.65384615384613,12,15,40,25,2,25,21,25,22
360.0925925925926,332.1296296296296,12,16,41,25,2,25,22,26,22
354.5,337.4107142857143,12,19,43,24,2,28,23,28,22
344.58620689655174,339.67241379310343,12,19,44,25,2,29,24,29,22
338.48333333333335,338.05,13,19,44,25,3,30,25,34,28
333.11290322580646,340.03225806451616,13,20,46,26,3,31,25,35,28
334.3125,341.890625,13,21,47,26,3,32,25,36,28
336.6060606060606,343.6363636363636,13,22,49,27,3,33,25,37,28
338.45588235294116,346.1029411764706,14,23,51,28,3,33,27,38,29
335.8,345.92857142857144,14,24,53,29,3,34,28,39,29
335.1388888888889,349.65277777777777,14,24,54,30,3,36,29,39,29
332.43243243243245,353.1756756756757,14,26,56,30,3,37,29,41,29
332.43243243243245,353.1756756756757,14,26,56,30,3,37,29,41,29
368.0,500,0,0,0,0,1,0,0,5,5
368.0,486.0,0,0,1,1,1,0,1,5,5
350.5,399.6666666666667,0,0,1,1,1,1,1,5,5
341.75,325.0,0,0,1,1,1,1,1,5,5
341.75,325.0,0,0,1,1,1,1,1,5,5
368.0,500,0,0,0,0,1,0,0,5,5
368.0,444.0,0,0,0,0,1,0,1,5,5
315.5,343.6666666666667,0,0,0,0,1,2,1,5,5
316.375,266.375,1,0,0,0,1,2,1,5,6
316.375,266.375,1,0,0,0,1,2,1,5,6
368.0,500,0,0,0,0,1,0,0,5,5
368.0,477.25,0,0,1,1,1,0,1,5,5
330.6666666666667,404.3333333333333,0,0,2,2,1,2,2,5,5
310.25,313.625,2,1,6,5,1,4,3,6,6
335.1,264.1,3,1,10,9,1,6,5,6,8
352.25,221.75,4,1,12,11,1,7,6,6,9
352.25,221.75,4,1,12,11,1,7,6,6,9
368.0,500,0,0,0,0,1,0,0,5,5
368.0,442.25,0,0,1,1,1,0,1,5,5
363.3333333333333,342.5,0,0,2,2,1,2,1,5,5
409.125,261.125,1,0,5,5,1,2,2,5,6
409.125,261.125,1,0,5,5,1,2,2,5,6
368.0,500,0,0,0,0,1,0,0,5,5
361.0,468.5,0,0,0,0,1,1,1,5,5
329.5,377.5,0,0,2,2,1,2,1,5,5
319.875,288.25,0,1,4,3,1,3,1,6,5
322.5,234.7,0,1,5,4,1,3,1,6,5
322.5,234.7,0,1,5,4,1,3,1,6,5
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,1,1,1,0,0,5,5
327.1666666666667,476.6666666666667,0,0,2,2,1,1,1,5,5
352.25,451.0,0,0,3,3,1,2,1,5,5
379.9,413.2,0,1,5,4,1,2,2,5,5
403.0,375.1666666666667,0,2,8,6,1,5,3,7,5
399.5,357.0,0,3,11,8,1,6,4,8,5
378.5,334.625,1,4,14,10,1,7,5,9,6
361.3888888888889,309.44444444444446,2,5,16,11,1,10,6,10,7
346.3,284.05,3,5,17,12,1,11,7,10,8
333.0,277.59090909090907,4,5,17,12,1,12,8,10,9
341.4583333333333,273.0833333333333,4,5,18,13,1,12,8,10,9
342.15384615384613,262.0,4,7,20,13,1,15,9,12,9
340.0,251.0,8,7,24,17,1,17,12,12,13
344.6666666666667,251.96666666666667,8,7,26,19,1,19,14,12,13
345.03125,252.8125,8,8,29,21,2,22,14,17,18
352.55882352941177,245.94117647058823,10,8,29,21,2,24,15,18,20
355.94444444444446,248.38888888888889,10,10,32,22,2,26,17,20,20
346.63157894736844,257.2105263157895,10,10,33,23,2,26,19,20,20
340.35,265.15,10,11,34,23,2,28,19,21,20
344.6666666666667,272.3333333333333,10,12,36,24,2,28,19,22,20
349.8636363636364,276.6363636363636,10,14,38,24,2,30,20,24,20
349.89130434782606,276.1521739130435,11,14,38,24,2,31,21,24,21
343.2083333333333,275.125,11,17,41,24,2,31,22,26,21
339.3,274.74,13,18,43,25,2,33,23,28,23
342.8269230769231,278.96153846153845,13,19,46,27,2,34,23,29,23
345.31481481481484,282.8703703703704,13,20,47,27,2,37,23,30,23
346.875,279.875,14,20,48,28,2,39,25,30,24
346.1551724137931,277.5689655172414,14,22,49,27,2,40,26,32,24
345.3666666666667,280.0833333333333,15,22,51,29,2,41,28,32,25
348.01612903225805,286.5,15,23,53,30,3,42,28,38,30
350.5,292.515625,15,24,54,30,3,42,28,39,30
353.6818181818182,298.1666666666667,15,25,56,31,3,45,28,40,30
357.29411764705884,302.1470588235294,15,25,57,32,3,46,29,40,30
358.3,306.2,16,26,59,33,3,48,31,41,31
359.05555555555554,309.34722222222223,17,26,60,34,3,48,33,41,32
357.4054054054054,313.55405405405406,17,27,62,35,3,51,34,42,32
353.5394736842105,312.4736842105263,17,29,63,34,3,52,35,44,32
353.55128205128204,313.15384615384613,18,30,65,35,3,54,36,45,33
352.25,318.725,18,31,67,36,3,56,36,46,33
349.1341463414634,323.0,18,32,68,36,3,58,37,46,33
346.6666666666667,323.4047619047619,18,32,69,37,3,59,38,47,33
343.74418604651163,321.59302325581393,18,33,71,38,3,60,39,48,33
345.09090909090907,315.8068181818182,19,33,71,38,3,61,40,48,34
345.09090909090907,315.8068181818182,19,33,71,38,3,61,40,48,34
368.0,500,0,0,0,0,1,0,0,5,5
368.0,454.5,0,0,0,0,1,0,1,5,5
401.8333333333333,360.0,0,0,0,0,1,1,1,5,5
418.75,294.375,0,0,0,0,1,1,1,5,5
418.75,294.375,0,0,0,0,1,1,1,5,5
368.0,500,0,0,0,0,1,0,0,5,5
359.25,500,0,0,0,0,1,1,0,5,5
349.3333333333333,428.8333333333333,0,0,1,1,1,2,1,5,5
389.875,336.375,1,0,2,2,1,3,1,5,6
437.3,305.4,2,0,3,3,1,5,2,5,7
479.4166666666667,276.0,3,2,6,4,1,7,3,7,8
475.0,263.5,3,3,8,5,1,7,5,8,8
455.0625,264.625,3,5,12,7,1,8,7,9,8
422.44444444444446,250.33333333333334,4,5,12,7,1,10,8,10,9
415.25,242.75,5,5,12,7,1,11,10,10,10
418.27272727272725,248.0,5,6,15,9,1,12,10,11,10
421.0833333333333,250.33333333333334,5,8,17,9,1,13,12,13,10
412.96153846153845,244.23076923076923,7,9,20,11,1,14,14,13,12
399.0,240.5,8,10,24,14,1,17,15,14,13
400.6666666666667,237.26666666666668,8,10,25,15,1,18,15,15,13
403.875,242.75,8,11,28,17,2,20,16,20,18
397.2352941176471,237.2941176470588,8,12,29,17,2,22,18,22,18
389.77777777777777,236.72222222222223,9,15,32,17,2,24,19,24,19
378.3157894736842,231.42105263157896,10,16,35,19,2,27,20,26,20
378.5,234.525,10,16,36,20,2,27,21,26,20
375.8333333333333,235.0,11,19,40,21,2,28,22,29,21
375.15909090909093,229.22727272727272,12,20,42,22,2,29,23,30,22
366.9347826086956,223.04347826086956,14,20,44,24,2,31,25,30,24
369.4583333333333,227.0,14,20,44,24,2,31,26,30,24
376.82,235.68,14,22,46,24,2,31,26,31,24
377.96153846153845,240.05769230769232,14,23,48,25,2,32,27,33,24
381.8703703703704,238.14814814814815,16,23,48,25,2,34,27,33,26
383.375,241.375,16,25,51,26,2,35,28,35,26
376.44827586206895,249.32758620689654,16,26,51,25,2,35,30,36,26
366.48333333333335,258.5,16,27,53,26,3,35,31,42,31
357.16129032258067,259.1774193548387,16,28,54,26,3,35,31,43,31
352.359375,264.296875,17,28,56,28,3,36,32,43,32
349.3333333333333,270.4848484848485,17,29,58,29,3,36,32,43,32
346.79411764705884,278.29411764705884,17,32,61,29,3,37,33,47,32
347.4,283.75714285714287,17,35,64,29,3,38,34,50,32
343.9861111111111,287.65277777777777,18,36,65,29,3,39,34,50,33
340.7567567567568,291.6216216216216,18,38,68,30,3,39,35,53,33
337.69736842105266,296.57894736842104,18,40,70,30,3,39,35,55,33
333.44871794871796,301.28205128205127,18,42,72,30,3,40,35,57,33
327.3125,299.8875,18,42,72,30,3,40,36,57,33
325.3170731707317,301.2073170731707,19,42,73,31,3,41,37,57,34
323.9166666666667,306.79761904761904,19,43,75,32,3,42,37,58,34
325.1860465116279,310.33720930232556,19,44,75,31,3,43,38,59,34
325.1860465116279,310.33720930232556,19,44,75,31,3,43,38,59,34
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,0,0,5,5
368.0,490.375,0,0,0,0,1,0,1,5,5
368.0,482.5,0,0,0,0,1,2,2,5,5
342.9166666666667,481.9166666666667,0,0,0,0,1,4,2,5,5
315.5,481.5,0,0,0,0,1,5,2,5,5
283.5625,473.75,0,0,0,0,1,6,4,5,5
275.05555555555554,442.8333333333333,2,0,0,0,1,7,4,5,7
282.6,419.85,2,0,0,0,1,8,6,5,7
310.72727272727275,395.95454545454544,2,0,0,0,1,8,7,5,7
342.9166666666667,395.5833333333333,4,0,0,0,1,10,7,5,9
359.4230769230769,383.96153846153845,4,0,0,0,1,11,8,5,9
361.82142857142856,366.5,4,0,0,0,1,11,9,5,9
355.73333333333335,344.8333333333333,5,0,0,0,1,12,9,5,10
337.9375,334.1875,6,0,0,0,2,12,11,10,16
325.94117647058823,321.5,6,0,0,0,2,13,12,10,16
321.69444444444446,307.30555555555554,7,0,0,0,2,14,13,10,17
321.69444444444446,307.30555555555554,7,0,0,0,2,14,13,10,17
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,0,0,5,5
348.1666666666667,480.1666666666667,0,0,0,0,1,1,1,5,5
372.375,483.375,0,0,0,0,1,2,3,5,5
402.3,460.8,0,0,0,0,1,4,5,5,5
422.25,446.9166666666667,0,0,0,0,1,4,5,5,5
425.5,413.5,1,0,0,0,1,5,7,5,6
406.5,397.1875,1,0,0,0,1,6,8,5,6
388.6111111111111,360.3888888888889,2,0,0,0,1,7,9,5,7
392.15,330.6,3,0,0,0,1,8,11,5,8
397.59090909090907,312.27272727272725,4,0,0,0,1,8,13,5,9
389.5833333333333,312.4583333333333,4,0,0,0,1,9,14,5,9
388.7307692307692,327.6923076923077,5,0,0,0,1,11,14,5,10
380.25,332.5,5,0,0,0,1,12,15,5,10
389.0,330.3666666666667,5,0,0,0,1,12,16,5,10
388.125,315.8125,5,0,0,0,2,13,17,10,15
378.70588235294116,308.94117647058823,6,0,0,0,2,14,18,10,16
370.9166666666667,312.1666666666667,6,0,1,1,2,14,19,10,16
359.5263157894737,312.6578947368421,6,1,2,1,2,15,20,10,16
353.65,313.1,7,2,5,3,2,16,20,12,17
349.8333333333333,308.8333333333333,8,2,6,4,2,18,21,12,18
351.29545454545456,304.95454545454544,9,2,7,5,2,19,23,12,19
355.9782608695652,311.7608695652174,9,2,7,5,2,21,23,12,19
365.5208333333333,320.0416666666667,9,4,10,6,2,22,23,14,19
378.5,323.18,9,5,11,6,2,24,24,15,19
383.0769230769231,320.96153846153845,9,5,12,7,2,25,25,15,19
391.98148148148147,314.3703703703704,10,5,12,7,2,26,26,15,20
399.75,315.0,11,5,12,7,2,27,26,15,21
398.5344827586207,313.6551724137931,11,5,12,7,2,27,27,15,21
395.4166666666667,313.45,11,8,16,8,2,28,28,18,21
385.2741935483871,313.258064516129,12,8,16,8,3,29,28,23,27
382.4375,314.5,12,8,17,9,3,30,30,23,27
379.77272727272725,316.93939393939394,12,10,19,9,3,30,31,25,27
377.2647058823529,318.5147058823529,12,12,21,9,3,30,32,27,27
378.2,317.6,13,12,22,10,3,31,33,27,27
378.2,317.6,13,12,22,10,3,31,33,27,27
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,0,0,5,5
384.3333333333333,472.0,0,0,2,2,1,2,1,5,5
375.875,448.375,0,2,3,1,1,3,2,6,5
370.8,403.4,0,3,4,1,1,3,3,7,5
382.0,360.5833333333333,1,3,4,1,1,6,5,8,6
363.5,323.0,2,3,4,1,1,7,8,8,7
364.9375,305.75,3,3,5,2,1,9,9,8,8
366.05555555555554,278.3333333333333,5,4,8,4,1,11,11,9,10
359.95,273.2,6,4,11,7,1,12,12,9,11
344.77272727272725,288.72727272727275,6,4,13,9,1,14,12,9,11
346.4166666666667,285.0416666666667,6,4,13,9,1,15,13,9,11
349.15384615384613,274.38461538461536,7,4,14,10,1,15,14,9,12
346.25,275.25,7,5,16,11,1,17,15,10,12
329.96666666666664,267.6,7,5,16,11,1,17,16,10,12
326.4375,255.4375,8,5,16,11,2,18,16,15,18
334.6470588235294,249.85294117647058,10,5,16,11,2,18,17,15,20
334.1666666666667,258.1111111111111,10,6,18,12,2,19,17,16,20
337.7894736842105,271.7631578947368,10,7,19,12,2,21,17,16,20
335.8,284.05,10,7,20,13,2,22,17,17,20
337.8333333333333,295.1666666666667,10,9,23,14,2,23,17,18,20
344.1363636363636,301.45454545454544,10,9,24,15,2,25,18,19,20
352.6304347826087,305.5217391304348,10,11,26,15,2,26,20,21,20
362.8958333333333,310.4166666666667,10,12,27,15,2,27,20,22,20
364.5,318.56,11,12,27,15,2,28,22,22,21
360.46153846153845,318.40384615384613,12,12,28,16,2,29,23,22,22
359.31481481481484,314.1111111111111,13,14,30,16,2,30,24,24,23
354.25,312.0,13,14,31,17,2,32,26,24,23
349.2931034482759,304.2413793103448,13,14,32,18,2,33,27,24,23
348.05,300.6166666666667,15,14,34,20,2,34,28,24,25
352.64516129032256,304.9032258064516,15,14,35,21,3,35,28,29,30
357.828125,310.015625,15,16,37,21,3,35,28,31,30
364.5,314.8181818181818,15,18,38,20,3,37,28,32,30
374.27941176470586,317.4852941176471,15,18,40,22,3,38,29,33,30
383.5,317.6,15,18,41,23,3,38,30,33,30
388.7083333333333,316.6388888888889,15,18,41,23,3,39,32,33,30
393.2567567567568,318.18918918918916,15,20,43,23,3,41,32,34,30
396.64473684210526,319.6578947368421,15,20,45,25,3,42,32,35,30
397.1666666666667,321.05128205128204,15,22,47,25,3,44,32,35,30
394.775,322.375,15,23,49,26,3,45,32,38,30
391.9024390243902,326.280487804878,15,25,51,26,3,46,33,39,30
388.5833333333333,326.0,16,26,53,27,3,47,34,41,31
387.3720930232558,327.6860465116279,16,26,54,28,3,49,35,41,31
388.52272727272725,331.4431818181818,17,29,56,27,3,49,35,43,32
385.5777777777778,335.03333333333336,17,30,58,28,4,51,35,50,37
380.70652173913044,334.8152173913044,17,31,58,27,4,51,36,51,37
378.4255319148936,332.0,18,32,59,27,4,52,36,51,38
374.1979166666667,333.4583333333333,18,34,62,28,4,53,37,54,38
367.57142857142856,336.14285714285717,18,36,65,29,4,54,37,55,38
361.21,336.62,18,36,66,30,4,54,38,56,38
356.88235294117646,339.61764705882354,18,38,68,30,4,57,40,57,38
350.0192307692308,341.625,18,39,69,30,4,57,41,59,38
343.41509433962267,342.6320754716981,18,39,70,31,4,57,41,59,38
338.287037037037,343.60185185185185,18,40,72,32,4,58,41,60,38
333.09090909090907,341.41818181818184,18,40,73,33,4,61,42,60,38
328.70535714285717,341.875,19,40,75,35,4,62,43,60,39
324.4122807017544,344.3421052631579,19,42,78,36,4,64,43,62,39
321.9568965517241,346.7241379310345,19,44,80,36,4,65,43,64,39
319.40677966101697,349.02542372881356,19,46,82,36,4,69,43,66,39
314.2583333333333,351.25,19,48,84,36,5,70,43,73,44
310.08196721311475,350.1885245901639,19,48,85,37,5,72,44,73,44
307.7903225806452,350.23387096774195,19,48,87,39,5,73,45,73,44
305.57142857142856,351.8888888888889,19,51,89,38,5,73,45,75,44
302.109375,354.765625,19,52,91,39,5,74,46,77,44
297.67692307692306,356.74615384615385,19,52,92,40,5,76,47,77,44
295.1818181818182,358.50757575757575,19,53,93,40,5,77,48,77,44
292.13432835820896,360.7910447761194,19,56,97,41,5,78,48,81,44
289.69117647058823,363.36764705882354,19,58,98,40,5,79,49,83,44
287.0144927536232,365.5144927536232,19,59,100,41,5,80,50,84,44
285.26428571428573,366.85,19,61,102,41,5,81,50,86,44
285.09154929577466,368.9366197183099,20,64,105,41,5,82,51,89,45
283.7083333333333,370.4791666666667,20,66,107,41,5,84,52,91,45
282.3150684931507,371.59589041095893,20,69,109,40,5,87,54,93,45
281.9054054054054,373.81756756756755,20,70,111,41,6,88,54,100,50
280.43333333333334,375.46666666666664,21,73,114,41,6,89,55,102,51
278.4013157894737,376.42763157894734,21,74,115,41,6,90,57,104,51
275.14935064935065,377.27272727272725,21,74,116,42,6,93,58,104,51
273.5064102564103,376.79487179487177,21,74,117,43,6,94,60,104,51
271.90506329113924,376.4177215189873,21,74,117,43,6,94,60,104,51
271.90506329113924,376.4177215189873,21,74,117,43,6,94,60,104,51
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,0,0,5,5
368.0,426.5,0,0,0,0,1,0,1,5,5
368.0,333.75,0,0,0,0,1,0,1,5,5
368.0,333.75,0,0,0,0,1,0,1,5,5
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,1,1,1,0,0,5,5
368.0,500,0,0,1,1,1,0,0,5,5
368.0,479.0,0,1,2,1,1,0,1,5,5
368.0,436.0,1,1,4,3,1,0,2,6,6
343.5,400.6875,2,1,7,6,1,1,4,6,7
332.22222222222223,383.72222222222223,3,2,8,6,1,2,5,7,8
333.35,390.1,3,3,9,6,1,4,5,7,8
312.0,376.22727272727275,3,3,9,6,1,4,6,8,8
299.4583333333333,359.7083333333333,4,3,9,6,1,5,7,8,9
283.46153846153845,343.03846153846155,4,3,9,6,1,6,8,8,9
276.0,332.5,5,3,9,6,1,7,9,8,10
277.7,332.23333333333335,5,4,11,7,1,7,9,9,10
283.5625,332.0,5,5,13,8,2,8,9,14,15
301.9117647058824,331.79411764705884,5,5,13,8,2,9,9,15,15
311.22222222222223,334.3333333333333,7,5,13,8,2,10,11,15,17
310.7105263157895,343.60526315789474,7,6,15,9,2,11,11,16,17
302.725,349.15,7,7,16,9,2,11,12,17,17
299.3333333333333,349.6666666666667,7,8,18,10,2,12,13,18,17
297.52272727272725,341.70454545454544,8,8,18,10,2,14,13,18,18
289.7826086956522,334.7391304347826,9,9,20,11,2,15,15,19,19
284.5833333333333,334.625,9,11,23,12,2,15,16,21,19
285.82,327.24,10,11,24,13,2,17,17,21,20
290.0576923076923,323.65384615384613,11,11,26,15,2,17,19,21,21
292.4259259259259,328.24074074074076,11,11,28,17,2,19,20,21,21
290.625,335.375,11,11,28,17,2,20,20,21,21
288.94827586206895,342.01724137931035,11,11,28,17,2,20,20,21,21
284.5833333333333,342.03333333333336,11,11,28,17,2,21,21,21,21
277.6774193548387,341.48387096774195,12,11,28,17,3,22,22,26,27
271.53125,340.96875,12,11,28,17,3,23,22,26,27
264.59090909090907,338.6818181818182,12,11,28,17,3,25,23,26,27
265.05882352941177,336.4264705882353,13,11,28,17,3,25,24,26,28
263.6,339.6,13,11,28,17,3,26,25,26,28
260.6666666666667,340.65277777777777,13,11,28,17,3,28,26,26,28
261.3918918918919,338.05405405405406,13,13,31,18,3,29,26,27,28
265.85526315789474,335.5921052631579,13,14,33,19,3,30,26,29,28
267.03846153846155,336.3076923076923,14,14,36,22,3,32,28,29,29
266.15,337.425,14,15,38,23,3,33,29,30,29
263.8536585365854,338.6585365853659,14,15,39,24,3,34,31,30,29
264.5833333333333,335.9166666666667,14,17,41,24,3,35,32,32,29
265.27906976744185,332.9767441860465,14,18,41,23,3,35,32,32,29
265.27906976744185,332.9767441860465,14,18,41,23,3,35,32,32,29
368.0,500,0,0,0,0,1,0,0,5,5
345.25,494.75,0,0,0,0,1,1,1,5,5
330.6666666666667,475.5,0,0,0,0,1,2,1,5,5
339.125,466.75,0,0,0,0,1,4,2,5,5
327.4,476.2,0,0,0,0,1,5,2,5,5
321.9166666666667,480.75,0,0,0,0,1,6,4,5,5
318.0,484.0,0,1,1,0,1,6,4,6,5
309.375,470.25,0,2,2,0,1,7,6,7,5
292.55555555555554,442.44444444444446,3,2,2,0,1,8,7,7,8
271.0,428.25,4,2,2,0,1,9,9,7,9
272.1363636363636,429.6818181818182,4,3,3,0,1,9,9,7,9
283.2916666666667,417.75,4,3,3,0,1,11,10,8,9
298.65384615384613,393.65384615384613,5,3,3,0,1,12,11,8,10
303.07142857142856,390.25,5,3,3,0,1,13,11,8,10
298.73333333333335,386.6,5,3,4,1,1,14,12,8,10
290.5625,371.8125,5,4,6,2,2,17,13,14,15
285.61764705882354,358.7647058823529,7,5,8,3,2,18,15,15,17
281.22222222222223,349.1111111111111,7,5,9,4,2,18,17,15,17
279.5,337.1578947368421,8,5,9,4,2,20,18,15,18
286.35,332.875,9,5,10,5,2,20,18,15,19
294.7142857142857,330.8333333333333,9,6,11,5,2,21,19,16,19
302.3181818181818,330.09090909090907,9,6,11,5,2,21,20,16,19
303.0217391304348,330.32608695652175,9,6,11,5,2,23,21,16,19
310.8125,326.1666666666667,9,6,11,5,2,24,22,16,19
321.2,328.92,11,6,11,5,2,25,23,16,21
322.3076923076923,327.15384615384613,11,6,11,5,2,26,24,16,21
314.3888888888889,328.3703703703704,13,7,12,5,2,26,26,16,23
312.5357142857143,329.75,13,7,13,6,2,27,28,17,23
311.41379310344826,330.0689655172414,13,8,15,7,2,29,29,18,23
316.78333333333336,325.35,13,9,17,8,3,29,30,23,28
320.0,321.0483870967742,15,12,21,9,3,30,32,27,30
322.796875,324.5625,15,13,22,9,3,31,32,27,30
322.56060606060606,330.969696969697,15,15,25,10,3,32,32,30,30
324.0882352941176,337.0,15,16,26,10,3,32,32,30,30
324.3285714285714,338.8857142857143,15,16,26,10,3,33,34,31,30
323.09722222222223,341.25,15,17,28,11,3,34,35,32,30
320.7972972972973,343.4864864864865,15,20,30,10,3,35,36,34,30
316.13157894736844,342.75,16,21,32,11,3,38,38,36,31
316.64102564102564,344.38461538461536,17,21,33,12,3,39,39,36,32
320.1875,347.25,17,22,35,13,3,40,39,37,32
322.280487804878,348.8658536585366,17,23,37,14,3,42,40,38,32
326.60714285714283,349.73809523809524,18,25,39,14,3,43,41,40,33
331.0581395348837,349.0232558139535,18,25,40,15,3,45,42,40,33
331.32954545454544,343.8863636363636,18,25,40,15,3,46,43,40,33
332.52222222222224,342.47777777777776,19,25,40,15,4,47,44,45,39
332.0652173913044,344.70652173913044,19,26,42,16,4,48,45,46,39
329.8404255319149,348.77659574468083,19,28,43,15,4,49,46,48,39
329.8958333333333,352.6770833333333,19,29,44,15,4,50,47,48,39
328.734693877551,354.6326530612245,19,31,46,15,4,53,48,51,39
326.99,358.12,19,33,49,16,4,53,50,53,39
323.1862745098039,356.7352941176471,19,34,49,15,4,54,50,54,39
320.47115384615387,353.9230769230769,20,34,49,15,4,55,51,54,40
317.85849056603774,353.1981132075472,20,34,49,15,4,55,52,54,40
315.60185185185185,353.27777777777777,21,34,49,15,4,56,53,54,41
312.7909090909091,354.1818181818182,21,36,52,16,4,57,54,56,41
